"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 140","Introduction to Corrections","28149",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Kacie Mathews",A, ," ","  This is an online course using Canvas  and it will be made available on or before the first day of the class session. Students must have access to a computer with webcam and know how to use the Internet and e-mail. For information on how to access Canvas go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"Introduction to Corrections",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 160","Police Response to Critical Incidents","18342",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Robert Lehmann",A, ," ","  NOTE: This is an online course using Canvas  and it will be made available the first day of the class session. Students must have access to a computer  webcam  and know how to use the Internet and e-mail. For information on how to access Canvas  go to www.jtcc.edu/myTyler.",A,O,,,2021-01-11,2021-05-04,"Police Response to Critical Incidents",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 201","Criminology","18343",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Michael Sorensen",A, ," ","  NOTE: This is an online course using the Canvas management system  and it will be made available the first day of the class session. Students should have access to a computer and know how to use the Internet and e-mail. For information on how to access Canvas  go to www.jtcc.edu/myTyler.",A,O,,,2021-01-11,2021-05-04,"Criminology",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 211","Criminal Law, Evidence and Procedures I","18344",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Stephen Armstrong",A, ," ","  NOTE: This is an online course using the Canvas management system  and it will be made available the first day of the class session. Students should have access to a computer and know how to use the Internet and e-mail. For information on how to access Canvas  go to www.jtcc.edu/myTyler.",A,O,,,2021-01-11,2021-05-04,"Criminal Law, Evidence and Procedures I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 227","Constitutional Law for Justice Personnel","28151",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Stephen Armstrong",A, ," ","  This is an online course using Canvas  and it will be made available on or before the first day of the class session. Students must have access to a computer with webcam and know how to use the Internet and e-mail. For information on how to access Canvas go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"Constitutional Law for Justice Personnel",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 228","Narcotics and Dangerous Drugs","18345",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Robert Lehmann",A, ," ","  NOTE: This is an online course using the Canvas management system  and it will be made available the first day of the class session. Students should have access to a computer and know how to use the Internet and e-mail. For information on how to access Canvas  go to www.jtcc.edu/myTyler.",A,O,,,2021-01-11,2021-05-04,"Narcotics and Dangerous Drugs",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 236","Principles of Criminal Investigation","18042",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Raymond Louth",A, ," ","  NOTE: This is an online course using the Canvas management system  and it will be made available the first day of the class session. Students should have access to a computer and know how to use the Internet and e-mail. For information on how to access Canvas  go to www.jtcc.edu/myTyler.",A,O,,,2021-01-11,2021-05-04,"Principles of Criminal Investigation",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Administration of Justice","Regular Academic Session","ADJ"," 295","Topics","37224",N01A,3,"VIRT",,,,"VIRTUAL","Virtual","Trisha Kipps",A, ," ","  This is an online course using Canvas  and it will be made available on or before the first day of the class session. Students must have access to a computer with webcam and know how to use the Internet and e-mail. For information on how to access Canvas go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"Topics",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Eight Week - First","AIR"," 134","Circuits and Controls I","38956",21A,3," ",TuTh,09:00 AM,12:50 PM,"CHESTER","Godwin G101","James Gay",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-03-03,"Circuits and Controls I",2021-01-13,2212,2021-01-19,2021-02-10
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Eight Week - Second","AIR"," 154","Heating Systems I","38964",31A,3," ",TuTh,09:00 AM,12:50 PM,"CHESTER","Godwin G101","James Gay",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-03-15,2021-05-04,"Heating Systems I",2021-03-17,2212,2021-03-22,2021-04-13
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Regular Academic Session","AIR"," 122","Air Conditioning and Refrigeration II","38936",01A,3,"M",M,11:00 AM,02:50 PM,"CHESTER","Godwin G101","James Gay", , ,"  PREREQUISITE:  AIR 121."," ",A,O,,,2021-01-11,2021-05-04,"Air Conditioning and Refrigeration II",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Regular Academic Session","AIR"," 122","Air Conditioning and Refrigeration II","17486",71A,3,"M",M,06:00 PM,09:50 PM,"CHESTER","Godwin G101","Mitchell Ruiz-Jimenez",A, ,"  PREREQUISITE: AIR 121.","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"Air Conditioning and Refrigeration II",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Regular Academic Session","AIR"," 122","Air Conditioning and Refrigeration II","17380",72A,3,"W",W,06:00 PM,09:50 PM,"CHESTER","Godwin G101","Daniel Martin",A, ,"  PREREQUISITE: AIR 121.","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"Air Conditioning and Refrigeration II",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Regular Academic Session","AIR"," 134","Circuits and Controls I","17520",71A,3,"T",Tu,06:00 PM,09:50 PM,"CHESTER","Godwin G101","Daniel Martin",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"Circuits and Controls I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Regular Academic Session","AIR"," 134","Circuits and Controls I","48539",72A,3,"R",Th,06:00 PM,09:50 PM,"CHESTER","Godwin G101","Daniel Martin",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"Circuits and Controls I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Air Conditioning","Regular Academic Session","AIR"," 134","Circuits and Controls I","17519",01A,3,"W",W,11:00 AM,02:50 PM,"CHESTER","Godwin G101","James Gay",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"Circuits and Controls I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Architecture","Regular Academic Session","ARC"," 122","Architectural Drafting II","18404",Z71S,3,"W",W,06:30 PM,09:50 PM,"VIRTUAL-RT","Online Scheduled Time","Crystal Miller-Liggon",A, ,"  PREREQUISITE: ARC 121.  COURSE CONTENT:  AutoCAD Architecture 2021.","  This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"Architectural Drafting II",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Architecture","Regular Academic Session","ARC"," 222","Architectural CAD Applications Software II","18406",Z71S,3,"M",M,06:00 PM,09:50 PM,"VIRTUAL-RT","Online Scheduled Time","Samuel Ketner",A, ,"  COURSE CONTENT:  Revit 2021.","  This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"Architectural CAD Applications Software II",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Architecture","Regular Academic Session","ARC"," 232","Advanced Architectural Design & Graphics II","18580",Z71S,4,"T",Tu,06:00 PM,09:50 PM,"VIRTUAL-RT","Online Scheduled Time","Crystal Miller-Liggon",A, ,"  PREREQUISITE:  ARC 231.","  This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"Advanced Architectural Design & Graphics II",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Architecture","Regular Academic Session","ARC"," 243","Environmental Systems","17381",N01A,4,"VIRT",,,,"VIRTUAL","Virtual","Crystal Miller-Liggon",A, ," ","  NOTE: This is an online course using the Canvas management system  and it will be made available the first day of the class session. Students should have access to a computer and know how to use the Internet and e-mail. For information on how to access Canvas  go to www.jtcc.edu/myTyler.",A,O,,,2021-01-11,2021-05-04,"Environmental Systems",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Art","Regular Academic Session","ART"," 101","History and Appreciation of Art I","17349",01A,3,"MW",MW,09:30 AM,10:50 AM,"CHESTER","Moyar M136","Amy Marshman",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"History and Appreciation of Art I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Art","Regular Academic Session","ART"," 101","History and Appreciation of Art I","17849",02A,3,"MW",MW,12:30 PM,01:50 PM,"CHESTER","Moyar M136","Amy Marshman",A, ," ","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead.",A,O,,,2021-01-11,2021-05-04,"History and Appreciation of Art I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Art","Regular Academic Session","ART"," 101","History and Appreciation of Art I","28393",Z02A,3,"MW",MW,12:30 PM,01:50 PM,"VIRTUAL-RT","Online Scheduled Time","Amy Marshman",A, ," ","  This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"History and Appreciation of Art I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Art","Regular Academic Session","ART"," 101","History and Appreciation of Art I","28392",Z01A,3,"MW",MW,09:30 AM,10:50 AM,"VIRTUAL-RT","Online Scheduled Time","Amy Marshman",A, ," ","  This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler.",A,O,,,2021-01-11,2021-05-04,"History and Appreciation of Art I",2021-01-15,2212,2021-01-26,2021-03-22
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - First","BSK","   1","Whole Numbers","17124",40A,1,"MW",MW,11:00 AM,12:20 PM,"CHESTER","Nicholas N135","Anna Rogness",A, ,"  BSK 1-40A is computer-based (video lecture) with instructor support. Covers Module 0 only.

NOTE:  BSK 1 is not covered by financial aid. NOTE: BSK 1-40A is not covered by financial aid.","  This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-01-11,2021-02-15,"Whole Numbers",2021-01-12,2212,2021-01-15,2021-01-29
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - First","BSK","   1","Whole Numbers","17135",N31A,1,"VIRT",,,,"VIRTUAL","Virtual","Stephanie Muir",A, ,"  BSK 1-N31A is computer-based (video lecture) with instructor support. Covers Module 0 only.","  NOTE: BSK 1-N31A is not covered by financial aid. This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-01-11,2021-02-15,"Whole Numbers",2021-01-12,2212,2021-01-15,2021-01-29
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - First","BSK","   1","Whole Numbers","27239",Z37S,1,"TR",TuTh,11:00 AM,12:20 PM,"VIRTUAL-RT","Online Scheduled Time","Jennifer Stoudt",A, ,"  BSK 1-Z37S is computer-based (video lecture) with instructor support.","  NOTE: BSK 1-Z37S is not covered by financial aid. This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-01-11,2021-02-15,"Whole Numbers",2021-01-12,2212,2021-01-15,2021-01-29
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - Second","BSK","   1","Whole Numbers","27247",Z38S,1,"TR",TuTh,11:00 AM,12:20 PM,"VIRTUAL-RT","Online Scheduled Time","Jennifer Stoudt",A, ,"  BSK 1-Z38S is computer-based (video lecture) with instructor support.","  NOTE: BSK 1-Z38S is not covered by financial aid. This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-02-16,2021-03-29,"Whole Numbers",2021-02-17,2212,2021-02-22,2021-03-15
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - Second","BSK","   1","Whole Numbers","17195",41A,1,"MW",MW,11:00 AM,12:20 PM,"CHESTER","Nicholas N135","Anna Rogness",A, ,"  BSK 1-41A is computer-based (video lecture) with instructor support. Covers Module 0 only.

NOTE:  BSK 1 is not covered by financial aid.","  NOTE: BSK 1-41A is not covered by financial aid. This course will be in-person on the day(s) and at the times listed. A limited number of students are allowed to enroll in the in-person class  as the college will follow all CDC  federal  state  and college requirements at the time the class begins through the end of the course. By registering for the in-person class  students will be required to follow all established guidelines and policies for this course. Any students not willing to follow the guidelines and policies should register for courses taught fully online or remotely via Zoom instead. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-02-16,2021-03-29,"Whole Numbers",2021-02-17,2212,2021-02-22,2021-03-15
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - Second","BSK","   1","Whole Numbers","17207",N32A,1,"VIRT",,,,"VIRTUAL","Virtual","Stephanie Muir",A, ,"  BSK 1-N32A is computer-based (video lecture) with instructor support. Covers Module 0 only.","  NOTE: BSK 1-N32A is not covered by financial aid. This is an online course using Canvas  and it will be made available on or before the first day of the class session. Students must have access to a computer with webcam and know how to use the Internet and e-mail. For information on how to access Canvas go to www.jtcc.edu/mytyler. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-02-16,2021-03-29,"Whole Numbers",2021-02-17,2212,2021-02-22,2021-03-15
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - Third","BSK","   1","Whole Numbers","17314",N33A,1,"VIRT",,,,"VIRTUAL","Virtual","Stephanie Muir",A, ,"  BSK 1-N33A is computer-based (video lecture) with instructor support. Covers Module 0 only.","  NOTE:  BSK 1-N33A is not covered by financial aid. This is an online course using Canvas  and it will be made available on or before the first day of the class session. Students must have access to a computer with webcam and know how to use the Internet and e-mail. For information on how to access Canvas go to www.jtcc.edu/mytyler. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-03-30,2021-05-03,"Whole Numbers",2021-03-31,2212,2021-04-05,2021-04-19
"John Tyler Community College","2021 Spring","Chester Campus","Basic Skills","Five Week - Third","BSK","   1","Whole Numbers","27199",Z39S,1,"TR",TuTh,11:00 AM,12:20 PM,"VIRTUAL-RT","Online Scheduled Time","Kathryn Zachry",A, ,"  BSK 1-Z39S is computer-based (video lecture) with instructor support.

NOTE:  BSK 1-39A is not covered by financial aid.","  NOTE: BSK 1-Z39S is not covered by financial aid. This course will be conducted remotely via Zoom on the day(s) and at the times listed. Students must have access to a computer and webcam and know how to use the Internet and e-mail. Class session links for Zoom and course materials will be posted on Canvas. For information on how to access Canvas  go to www.jtcc.edu/mytyler. This course is part of the Follett ACCESS (formerly called IncludED) program.  You will be automatically billed for these course materials upon registration. You will receive information via your school email on how you can opt out of this program. If you have questions about this program  visit the bookstore on either campus or email 1399mgr@follett.com.",A,O,,,2021-03-30,2021-05-03,"Whole Numbers",2021-03-31,2212,2021-04-05,2021-04-19
